2025-08-22 06:09:44,135 [INFO] - Model saved to ./models/model.pth
2025-08-22 06:12:03,553 [INFO] - Configuration loaded successfully.
2025-08-22 06:12:03,553 [INFO] - Connecting to Memgraph at 127.0.0.1:7688
2025-08-22 06:12:03,554 [INFO] - Loading sentence embedding model: all-MiniLM-L6-v2
2025-08-22 06:12:03,555 [INFO] - Use pytorch device_name: cpu
2025-08-22 06:12:03,555 [INFO] - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-08-22 06:12:06,834 [INFO] - Fetching all relevant nodes from the database...
2025-08-22 06:12:06,864 [INFO] - Fetched 4462 nodes across 13 types
2025-08-22 06:12:07,375 [INFO] - Created BusinessCategory nodes with torch.Size([400, 384]) features
2025-08-22 06:12:07,391 [INFO] - Created BusinessSkill nodes with torch.Size([4, 384]) features
2025-08-22 06:12:07,639 [INFO] - Created DailyActivity nodes with torch.Size([600, 384]) features
2025-08-22 06:12:08,464 [INFO] - Created Idea nodes with torch.Size([500, 384]) features
2025-08-22 06:12:08,642 [INFO] - Created Project nodes with torch.Size([200, 384]) features
2025-08-22 06:12:08,858 [INFO] - Created Region nodes with torch.Size([249, 384]) features
2025-08-22 06:12:08,867 [INFO] - Created Skill nodes with torch.Size([1, 384]) features
2025-08-22 06:12:08,876 [INFO] - Created SkillCategory nodes with torch.Size([1, 384]) features
2025-08-22 06:12:09,320 [INFO] - Created Strength nodes with torch.Size([500, 384]) features
2025-08-22 06:12:09,491 [INFO] - Created StrengthCategory nodes with torch.Size([504, 384]) features
2025-08-22 06:12:09,662 [INFO] - Created Subscription nodes with torch.Size([503, 384]) features
2025-08-22 06:12:09,662 [INFO] - Created User nodes with torch.Size([500, 384]) features
2025-08-22 06:12:11,263 [INFO] - Created UserPost nodes with torch.Size([500, 384]) features
2025-08-22 06:12:11,263 [INFO] - Fetching all edges to build graph structure...
2025-08-22 06:12:11,283 [INFO] - Fetched 5533 edges across 12 relation types
2025-08-22 06:12:11,285 [INFO] - Added edge type (Project - IN_CATEGORY -> BusinessCategory) with 300 edges
2025-08-22 06:12:11,285 [INFO] - Added edge type (Project - IN_REGION -> Region) with 300 edges
2025-08-22 06:12:11,285 [INFO] - Added edge type (Project - REQUIRES_SKILL -> BusinessSkill) with 19 edges
2025-08-22 06:12:11,286 [INFO] - Added edge type (Skill - IN_CATEGORY -> SkillCategory) with 1 edges
2025-08-22 06:12:11,286 [INFO] - Added edge type (Strength - IN_CATEGORY -> StrengthCategory) with 500 edges
2025-08-22 06:12:11,286 [INFO] - Added edge type (User - CREATED -> UserPost) with 500 edges
2025-08-22 06:12:11,286 [INFO] - Added edge type (User - ENROLLED_IN -> DailyActivity) with 500 edges
2025-08-22 06:12:11,287 [INFO] - Added edge type (User - HAS_SKILL -> Skill) with 314 edges
2025-08-22 06:12:11,287 [INFO] - Added edge type (User - HAS_STRENGTH -> Strength) with 500 edges
2025-08-22 06:12:11,287 [INFO] - Added edge type (User - HAS_SUBSCRIPTION -> Subscription) with 500 edges
2025-08-22 06:12:11,287 [INFO] - Added edge type (User - MANAGES -> Project) with 200 edges
2025-08-22 06:12:11,288 [INFO] - Added edge type (User - SUBMITTED -> Idea) with 500 edges
2025-08-22 06:12:11,288 [INFO] - Added edge type (User - VOTED_ON -> Idea) with 999 edges
2025-08-22 06:12:11,288 [INFO] - Graph construction complete: 13 node types, 13 edge types
2025-08-22 06:12:11,291 [INFO] - Selected 8 edge types for training: [('User', 'CREATED', 'UserPost'), ('User', 'ENROLLED_IN', 'DailyActivity'), ('User', 'HAS_SKILL', 'Skill'), ('User', 'HAS_STRENGTH', 'Strength'), ('User', 'HAS_SUBSCRIPTION', 'Subscription'), ('User', 'MANAGES', 'Project'), ('User', 'SUBMITTED', 'Idea'), ('User', 'VOTED_ON', 'Idea')]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'CREATED', 'UserPost') label distribution: [200, 400]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'ENROLLED_IN', 'DailyActivity') label distribution: [200, 400]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'HAS_SKILL', 'Skill') label distribution: [126, 252]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'HAS_STRENGTH', 'Strength') label distribution: [200, 400]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'HAS_SUBSCRIPTION', 'Subscription') label distribution: [200, 400]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'MANAGES', 'Project') label distribution: [80, 160]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'SUBMITTED', 'Idea') label distribution: [200, 400]
2025-08-22 06:12:11,295 [INFO] - [Train] Edge type ('User', 'VOTED_ON', 'Idea') label distribution: [400, 801]
2025-08-22 06:12:11,295 [INFO] - [Val] Edge type ('User', 'CREATED', 'UserPost') label distribution: [25, 50]
2025-08-22 06:12:11,295 [INFO] - [Val] Edge type ('User', 'ENROLLED_IN', 'DailyActivity') label distribution: [25, 50]
2025-08-22 06:12:11,295 [INFO] - [Val] Edge type ('User', 'HAS_SKILL', 'Skill') label distribution: [15, 31]
